Date,mean_pred
2020-11-20,3.837083333333333
2020-11-21,4.1375
2020-11-22,4.3125
2020-11-23,4.437916666666666
2020-11-24,4.470833333333333
2020-11-25,4.81375
2020-11-26,5.098333333333334
2020-11-27,5.209583333333334
2020-11-28,5.19125
2020-11-29,5.08625
2020-11-30,5.020416666666667
2020-12-01,4.877916666666667
2020-12-02,4.68
2020-12-03,4.727083333333334
2020-12-04,4.797083333333333
2020-12-05,4.91375
2020-12-06,4.907916666666667
2020-12-07,4.934166666666667
2020-12-08,5.0720833333333335
2020-12-09,5.292916666666667
2020-12-10,5.500416666666666
2020-12-11,5.480833333333333
2020-12-12,5.6745833333333335
2020-12-13,5.680833333333333
2020-12-14,5.756666666666667
2020-12-15,5.73
2020-12-16,5.604166666666667
2020-12-17,5.651666666666666
2020-12-18,5.562083333333334
2020-12-19,5.556666666666667
2020-12-20,5.628333333333333
2020-12-21,5.699166666666667
2020-12-22,5.692916666666667
2020-12-23,5.818333333333333
2020-12-24,5.7683333333333335
2020-12-25,5.929166666666666
2020-12-26,6.15375
2020-12-27,6.082916666666667
2020-12-28,6.417083333333333
2020-12-29,6.773333333333333
2020-12-30,6.524166666666667
2020-12-31,6.230416666666667
2021-01-01,6.07875
2021-01-02,5.852083333333334
2021-01-03,6.020833333333333
2021-01-04,6.2629166666666665
2021-01-05,6.514166666666667
2021-01-06,6.880833333333333
2021-01-07,7.21
2021-01-08,7.451666666666667
2021-01-09,7.787916666666667
2021-01-10,7.780833333333334
2021-01-11,7.7775
2021-01-12,7.72375
2021-01-13,7.47
2021-01-14,7.3933333333333335
2021-01-15,7.410416666666666
2021-01-16,7.56375
